"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"USW00014764","43.64222","-70.30444","13.7","2016-04-29","40","49","33"
"USW00014764","43.64222","-70.30444","13.7","2016-04-30","44","55","30"
"USW00014764","43.64222","-70.30444","13.7","2016-05-01","45","52","38"
"USW00014764","43.64222","-70.30444","13.7","2016-05-02","44","46","43"
"USW00014764","43.64222","-70.30444","13.7","2016-05-03","46","52","41"
"USW00014764","43.64222","-70.30444","13.7","2016-05-04","45","50","40"
"USW00014764","43.64222","-70.30444","13.7","2016-05-05","45","48","43"
"USW00014764","43.64222","-70.30444","13.7","2016-05-06","51","61","45"
"USW00014764","43.64222","-70.30444","13.7","2016-05-07","47","49","45"
"USW00014764","43.64222","-70.30444","13.7","2016-05-08","48","56","41"
"USW00014764","43.64222","-70.30444","13.7","2016-05-09","47","57","38"
"USW00014764","43.64222","-70.30444","13.7","2016-05-10","52","67","35"
"USW00014764","43.64222","-70.30444","13.7","2016-05-11","57","73","40"
"USW00014764","43.64222","-70.30444","13.7","2016-05-12","58","69","41"
"USW00014764","43.64222","-70.30444","13.7","2016-05-13","54","62","46"
"USW00014764","43.64222","-70.30444","13.7","2016-05-14","61","74","52"
"USW00014764","43.64222","-70.30444","13.7","2016-05-15","55","58","43"
"USW00014764","43.64222","-70.30444","13.7","2016-05-16","46","52","40"
"USW00014764","43.64222","-70.30444","13.7","2016-05-17","54","69","40"
"USW00014764","43.64222","-70.30444","13.7","2016-05-18","55","62","45"
"USW00014764","43.64222","-70.30444","13.7","2016-05-19","54","66","44"
"USW00014764","43.64222","-70.30444","13.7","2016-05-20","60","74","46"
"USW00014764","43.64222","-70.30444","13.7","2016-05-21","63","76","49"
"USW00014764","43.64222","-70.30444","13.7","2016-05-22","59","65","50"
"USW00014764","43.64222","-70.30444","13.7","2016-05-23","61","76","46"
"USW00014764","43.64222","-70.30444","13.7","2016-05-24","54","60","51"
"USW00014764","43.64222","-70.30444","13.7","2016-05-25","56","65","51"
"USW00014764","43.64222","-70.30444","13.7","2016-05-26","65","79","54"
"USW00014764","43.64222","-70.30444","13.7","2016-05-27","57","59","52"
"USW00014764","43.64222","-70.30444","13.7","2016-05-28","66","87","52"
"USW00014764","43.64222","-70.30444","13.7","2016-05-29","57","59","51"
"USW00014764","43.64222","-70.30444","13.7","2016-05-30","56","68","51"
"USW00014764","43.64222","-70.30444","13.7","2016-05-31","73","87","61"
"USW00014764","43.64222","-70.30444","13.7","2016-06-01","67","75","53"
"USW00014764","43.64222","-70.30444","13.7","2016-06-02","58","63","51"
"USW00014764","43.64222","-70.30444","13.7","2016-06-03","57","61","54"
"USW00014764","43.64222","-70.30444","13.7","2016-06-04","61","73","56"
"USW00014764","43.64222","-70.30444","13.7","2016-06-05","57","58","55"
"USW00014764","43.64222","-70.30444","13.7","2016-06-06","63","82","56"
"USW00014764","43.64222","-70.30444","13.7","2016-06-07","65","73","53"
"USW00014764","43.64222","-70.30444","13.7","2016-06-08","65","74","53"
"USW00014764","43.64222","-70.30444","13.7","2016-06-09","58","66","50"
"USW00014764","43.64222","-70.30444","13.7","2016-06-10","59","70","50"
"USW00014764","43.64222","-70.30444","13.7","2016-06-11","57","64","46"
"USW00014764","43.64222","-70.30444","13.7","2016-06-12","60","75","51"
"USW00014764","43.64222","-70.30444","13.7","2016-06-13","59","71","52"
"USW00014764","43.64222","-70.30444","13.7","2016-06-14","63","75","56"
"USW00014764","43.64222","-70.30444","13.7","2016-06-15","70","81","55"
"USW00014764","43.64222","-70.30444","13.7","2016-06-16","67","82","50"
"USW00014764","43.64222","-70.30444","13.7","2016-06-17","64","75","49"
"USW00014764","43.64222","-70.30444","13.7","2016-06-18","63","72","52"
"USW00014764","43.64222","-70.30444","13.7","2016-06-19","63","73","53"
"USW00014764","43.64222","-70.30444","13.7","2016-06-20","65","74","58"
"USW00014764","43.64222","-70.30444","13.7","2016-06-21","72","85","59"
"USW00014764","43.64222","-70.30444","13.7","2016-06-22","65","75","53"
"USW00014764","43.64222","-70.30444","13.7","2016-06-23","64","76","50"
"USW00014764","43.64222","-70.30444","13.7","2016-06-24","65","76","53"
"USW00014764","43.64222","-70.30444","13.7","2016-06-25","65","77","50"
"USW00014764","43.64222","-70.30444","13.7","2016-06-26","65","77","52"
"USW00014764","43.64222","-70.30444","13.7","2016-06-27","68","82","57"
"USW00014764","43.64222","-70.30444","13.7","2016-06-28","68","72","63"
"USW00014764","43.64222","-70.30444","13.7","2016-06-29","67","72","62"
"USW00014764","43.64222","-70.30444","13.7","2016-06-30","69","82","58"
"USW00014764","43.64222","-70.30444","13.7","2016-07-01","69","79","58"
"USW00014764","43.64222","-70.30444","13.7","2016-07-02","69","78","55"
"USW00014764","43.64222","-70.30444","13.7","2016-07-03","68","82","54"
"USW00014764","43.64222","-70.30444","13.7","2016-07-04","72","86","57"
"USW00014764","43.64222","-70.30444","13.7","2016-07-05","71","81","60"
"USW00014764","43.64222","-70.30444","13.7","2016-07-06","74","88","61"
"USW00014764","43.64222","-70.30444","13.7","2016-07-07","65","69","60"
"USW00014764","43.64222","-70.30444","13.7","2016-07-08","63","69","58"
"USW00014764","43.64222","-70.30444","13.7","2016-07-09","58","59","56"
"USW00014764","43.64222","-70.30444","13.7","2016-07-10","59","63","56"
"USW00014764","43.64222","-70.30444","13.7","2016-07-11","68","81","59"
"USW00014764","43.64222","-70.30444","13.7","2016-07-12","71","86","57"
"USW00014764","43.64222","-70.30444","13.7","2016-07-13","72","82","59"
"USW00014764","43.64222","-70.30444","13.7","2016-07-14","73","79","67"
"USW00014764","43.64222","-70.30444","13.7","2016-07-15","79","91","69"
"USW00014764","43.64222","-70.30444","13.7","2016-07-16","78","87","69"
"USW00014764","43.64222","-70.30444","13.7","2016-07-17","72","78","64"
"USW00014764","43.64222","-70.30444","13.7","2016-07-18","72","85","64"
"USW00014764","43.64222","-70.30444","13.7","2016-07-19","72","79","58"
"USW00014764","43.64222","-70.30444","13.7","2016-07-20","69","82","55"
"USW00014764","43.64222","-70.30444","13.7","2016-07-21","71","84","55"
"USW00014764","43.64222","-70.30444","13.7","2016-07-22","78","95","66"
"USW00014764","43.64222","-70.30444","13.7","2016-07-23","76","89","67"
"USW00014764","43.64222","-70.30444","13.7","2016-07-24","73","84","64"
"USW00014764","43.64222","-70.30444","13.7","2016-07-25","72","84","61"
"USW00014764","43.64222","-70.30444","13.7","2016-07-26","77","90","66"
"USW00014764","43.64222","-70.30444","13.7","2016-07-27","76","85","64"
"USW00014764","43.64222","-70.30444","13.7","2016-07-28","75","87","64"
"USW00014764","43.64222","-70.30444","13.7","2016-07-29","74","82","66"
"USW00014764","43.64222","-70.30444","13.7","2016-07-30","73","84","64"
"USW00014764","43.64222","-70.30444","13.7","2016-07-31","69","71","65"
"USW00014764","43.64222","-70.30444","13.7","2016-08-01","68","71","65"
"USW00014764","43.64222","-70.30444","13.7","2016-08-02","69","77","59"
"USW00014764","43.64222","-70.30444","13.7","2016-08-03","69","84","55"
"USW00014764","43.64222","-70.30444","13.7","2016-08-04","71","83","59"
"USW00014764","43.64222","-70.30444","13.7","2016-08-05","72","82","62"
"USW00014764","43.64222","-70.30444","13.7","2016-08-06","77","94","68"
"USW00014764","43.64222","-70.30444","13.7","2016-08-07","76","87","62"
"USW00014764","43.64222","-70.30444","13.7","2016-08-08","73","87","56"
"USW00014764","43.64222","-70.30444","13.7","2016-08-09","68","79","55"
"USW00014764","43.64222","-70.30444","13.7","2016-08-10","65","70","57"
"USW00014764","43.64222","-70.30444","13.7","2016-08-11","76","90","66"
"USW00014764","43.64222","-70.30444","13.7","2016-08-12","81","99","66"
"USW00014764","43.64222","-70.30444","13.7","2016-08-13","66","68","62"
"USW00014764","43.64222","-70.30444","13.7","2016-08-14","74","94","63"
"USW00014764","43.64222","-70.30444","13.7","2016-08-15","79","86","65"
"USW00014764","43.64222","-70.30444","13.7","2016-08-16","70","79","60"
"USW00014764","43.64222","-70.30444","13.7","2016-08-17","75","84","63"
"USW00014764","43.64222","-70.30444","13.7","2016-08-18","73","88","59"
"USW00014764","43.64222","-70.30444","13.7","2016-08-19","75","86","64"
"USW00014764","43.64222","-70.30444","13.7","2016-08-20","69","78","59"
"USW00014764","43.64222","-70.30444","13.7","2016-08-21","70","77","62"
"USW00014764","43.64222","-70.30444","13.7","2016-08-22","71","78","57"
"USW00014764","43.64222","-70.30444","13.7","2016-08-23","67","80","53"
"USW00014764","43.64222","-70.30444","13.7","2016-08-24","71","86","58"
"USW00014764","43.64222","-70.30444","13.7","2016-08-25","73","81","66"
"USW00014764","43.64222","-70.30444","13.7","2016-08-26","76","88","65"
"USW00014764","43.64222","-70.30444","13.7","2016-08-27","74","87","62"
"USW00014764","43.64222","-70.30444","13.7","2016-08-28","69","79","59"
"USW00014764","43.64222","-70.30444","13.7","2016-08-29","74","86","61"
"USW00014764","43.64222","-70.30444","13.7","2016-08-30","68","80","54"
"USW00014764","43.64222","-70.30444","13.7","2016-08-31","69","82","60"
"USW00014764","43.64222","-70.30444","13.7","2016-09-01","72","81","65"
"USW00014764","43.64222","-70.30444","13.7","2016-09-02","69","77","57"
"USW00014764","43.64222","-70.30444","13.7","2016-09-03","64","77","53"
"USW00014764","43.64222","-70.30444","13.7","2016-09-04","63","75","51"
"USW00014764","43.64222","-70.30444","13.7","2016-09-05","62","74","51"
"USW00014764","43.64222","-70.30444","13.7","2016-09-06","66","71","62"
"USW00014764","43.64222","-70.30444","13.7","2016-09-07","66","71","63"
"USW00014764","43.64222","-70.30444","13.7","2016-09-08","69","76","65"
"USW00014764","43.64222","-70.30444","13.7","2016-09-09","75","91","62"
"USW00014764","43.64222","-70.30444","13.7","2016-09-10","70","81","58"
"USW00014764","43.64222","-70.30444","13.7","2016-09-11","71","80","53"
"USW00014764","43.64222","-70.30444","13.7","2016-09-12","61","75","44"
"USW00014764","43.64222","-70.30444","13.7","2016-09-13","64","80","48"
"USW00014764","43.64222","-70.30444","13.7","2016-09-14","70","86","56"
"USW00014764","43.64222","-70.30444","13.7","2016-09-15","60","69","48"
"USW00014764","43.64222","-70.30444","13.7","2016-09-16","57","70","44"
"USW00014764","43.64222","-70.30444","13.7","2016-09-17","62","70","53"
"USW00014764","43.64222","-70.30444","13.7","2016-09-18","67","77","63"
"USW00014764","43.64222","-70.30444","13.7","2016-09-19","69","73","65"
"USW00014764","43.64222","-70.30444","13.7","2016-09-20","68","76","64"
"USW00014764","43.64222","-70.30444","13.7","2016-09-21","71","83","59"
"USW00014764","43.64222","-70.30444","13.7","2016-09-22","68","80","56"
"USW00014764","43.64222","-70.30444","13.7","2016-09-23","65","74","49"
"USW00014764","43.64222","-70.30444","13.7","2016-09-24","56","67","43"
"USW00014764","43.64222","-70.30444","13.7","2016-09-25","54","64","42"
"USW00014764","43.64222","-70.30444","13.7","2016-09-26","51","65","39"
"USW00014764","43.64222","-70.30444","13.7","2016-09-27","60","71","54"
"USW00014764","43.64222","-70.30444","13.7","2016-09-28","56","62","53"
"USW00014764","43.64222","-70.30444","13.7","2016-09-29","55","64","45"
"USW00014764","43.64222","-70.30444","13.7","2016-09-30","51","60","44"
"USW00014764","43.64222","-70.30444","13.7","2016-10-01","54","59","50"
"USW00014764","43.64222","-70.30444","13.7","2016-10-02","53","59","49"
"USW00014764","43.64222","-70.30444","13.7","2016-10-03","58","70","52"
"USW00014764","43.64222","-70.30444","13.7","2016-10-04","55","59","42"
"USW00014764","43.64222","-70.30444","13.7","2016-10-05","50","63","36"
"USW00014764","43.64222","-70.30444","13.7","2016-10-06","53","71","39"
"USW00014764","43.64222","-70.30444","13.7","2016-10-07","58","74","44"
"USW00014764","43.64222","-70.30444","13.7","2016-10-08","56","65","47"
"USW00014764","43.64222","-70.30444","13.7","2016-10-09","55","61","47"
"USW00014764","43.64222","-70.30444","13.7","2016-10-10","50","58","39"
"USW00014764","43.64222","-70.30444","13.7","2016-10-11","47","63","33"
"USW00014764","43.64222","-70.30444","13.7","2016-10-12","50","62","37"
"USW00014764","43.64222","-70.30444","13.7","2016-10-13","55","64","44"
"USW00014764","43.64222","-70.30444","13.7","2016-10-14","51","58","37"
"USW00014764","43.64222","-70.30444","13.7","2016-10-15","42","53","30"
"USW00014764","43.64222","-70.30444","13.7","2016-10-16","48","66","33"
"USW00014764","43.64222","-70.30444","13.7","2016-10-17","62","74","49"
"USW00014764","43.64222","-70.30444","13.7","2016-10-18","54","56","50"
"USW00014764","43.64222","-70.30444","13.7","2016-10-19","64","78","49"
"USW00014764","43.64222","-70.30444","13.7","2016-10-20","53","60","40"
"USW00014764","43.64222","-70.30444","13.7","2016-10-21","58","65","55"
"USW00014764","43.64222","-70.30444","13.7","2016-10-22","61","64","43"
"USW00014764","43.64222","-70.30444","13.7","2016-10-23","46","51","41"
"USW00014764","43.64222","-70.30444","13.7","2016-10-24","47","57","41"
"USW00014764","43.64222","-70.30444","13.7","2016-10-25","42","48","32"
"USW00014764","43.64222","-70.30444","13.7","2016-10-26","39","49","31"
"USW00014764","43.64222","-70.30444","13.7","2016-10-27","39","48","30"
"USW00014764","43.64222","-70.30444","13.7","2016-10-28","46","50","40"
"USW00014764","43.64222","-70.30444","13.7","2016-10-29","42","46","37"
"USW00014764","43.64222","-70.30444","13.7","2016-10-30","48","57","41"
"USW00014764","43.64222","-70.30444","13.7","2016-10-31","43","50","31"
"USW00014764","43.64222","-70.30444","13.7","2016-11-01","37","50","26"
"USW00014764","43.64222","-70.30444","13.7","2016-11-02","49","61","42"
"USW00014764","43.64222","-70.30444","13.7","2016-11-03","47","52","41"
"USW00014764","43.64222","-70.30444","13.7","2016-11-04","47","55","28"
"USW00014764","43.64222","-70.30444","13.7","2016-11-05","38","52","25"
"USW00014764","43.64222","-70.30444","13.7","2016-11-06","44","49","36"
"USW00014764","43.64222","-70.30444","13.7","2016-11-07","40","49","30"
"USW00014764","43.64222","-70.30444","13.7","2016-11-08","41","61","28"
"USW00014764","43.64222","-70.30444","13.7","2016-11-09","46","61","37"
"USW00014764","43.64222","-70.30444","13.7","2016-11-10","40","49","26"
"USW00014764","43.64222","-70.30444","13.7","2016-11-11","46","55","36"
"USW00014764","43.64222","-70.30444","13.7","2016-11-12","38","47","27"
"USW00014764","43.64222","-70.30444","13.7","2016-11-13","47","58","35"
"USW00014764","43.64222","-70.30444","13.7","2016-11-14","45","62","30"
"USW00014764","43.64222","-70.30444","13.7","2016-11-15","44","53","38"
"USW00014764","43.64222","-70.30444","13.7","2016-11-16","53","55","46"
"USW00014764","43.64222","-70.30444","13.7","2016-11-17","51","60","42"
"USW00014764","43.64222","-70.30444","13.7","2016-11-18","48","63","38"
"USW00014764","43.64222","-70.30444","13.7","2016-11-19","48","57","40"
"USW00014764","43.64222","-70.30444","13.7","2016-11-20","46","50","32"
"USW00014764","43.64222","-70.30444","13.7","2016-11-21","33","36","29"
"USW00014764","43.64222","-70.30444","13.7","2016-11-22","33","42","28"
"USW00014764","43.64222","-70.30444","13.7","2016-11-23","35","44","27"
"USW00014764","43.64222","-70.30444","13.7","2016-11-24","32","37","27"
"USW00014764","43.64222","-70.30444","13.7","2016-11-25","35","38","33"
"USW00014764","43.64222","-70.30444","13.7","2016-11-26","38","47","33"
"USW00014764","43.64222","-70.30444","13.7","2016-11-27","39","41","28"
"USW00014764","43.64222","-70.30444","13.7","2016-11-28","34","43","24"
"USW00014764","43.64222","-70.30444","13.7","2016-11-29","33","50","23"
"USW00014764","43.64222","-70.30444","13.7","2016-11-30","40","42","34"
"USW00014764","43.64222","-70.30444","13.7","2016-12-01","45","52","41"
"USW00014764","43.64222","-70.30444","13.7","2016-12-02","43","50","33"
"USW00014764","43.64222","-70.30444","13.7","2016-12-03","39","46","33"
"USW00014764","43.64222","-70.30444","13.7","2016-12-04","35","41","24"
"USW00014764","43.64222","-70.30444","13.7","2016-12-05","27","30","20"
"USW00014764","43.64222","-70.30444","13.7","2016-12-06","28","39","16"
"USW00014764","43.64222","-70.30444","13.7","2016-12-07","30","35","28"
"USW00014764","43.64222","-70.30444","13.7","2016-12-08","33","42","26"
"USW00014764","43.64222","-70.30444","13.7","2016-12-09","31","33","21"
"USW00014764","43.64222","-70.30444","13.7","2016-12-10","21","27","11"
"USW00014764","43.64222","-70.30444","13.7","2016-12-11","18","31","8"
"USW00014764","43.64222","-70.30444","13.7","2016-12-12","28","33","21"
"USW00014764","43.64222","-70.30444","13.7","2016-12-13","29","36","23"
"USW00014764","43.64222","-70.30444","13.7","2016-12-14","33","39","22"
"USW00014764","43.64222","-70.30444","13.7","2016-12-15","22","26","2"
"USW00014764","43.64222","-70.30444","13.7","2016-12-16","4","9","-3"
"USW00014764","43.64222","-70.30444","13.7","2016-12-17","12","21","3"
"USW00014764","43.64222","-70.30444","13.7","2016-12-18","31","49","21"
"USW00014764","43.64222","-70.30444","13.7","2016-12-19","22","28","5"
"USW00014764","43.64222","-70.30444","13.7","2016-12-20","13","30","2"
"USW00014764","43.64222","-70.30444","13.7","2016-12-21","31","41","23"
"USW00014764","43.64222","-70.30444","13.7","2016-12-22","32","33","27"
"USW00014764","43.64222","-70.30444","13.7","2016-12-23","33","41","24"
